5840852_9_3,2,"[-3.434168160077193, -24.309130214954834, 11.355331427247258]","[[-3.959641215194387, -25.231392392849887, 10.621248927253589], [-2.908695104959997, -23.38686803705978, 12.089413927240912]]"
5840852_9_3,3,"[-10.827770277881088, 27.91366001706114, 4.980739958224435]","[[-14.181321429653078, 24.121579783088784, 1.63379783171237], [-7.474219126109094, 31.70574025103349, 8.327682084736496]]"
5840852_9_3,4,"[7.4132020807891745, -10.104259727481395, 9.593826862700059]","[[5.838600278865934, -12.409894903903004, 8.198193901602156], [8.987803882712411, -7.798624551059779, 10.989459823797954]]"
5840852_9_4,0,"[-9.623699140516681, 11.72046665721517, 4.603826676765948]","[[-14.144751326431514, 9.17021434228713, 2.7656282937535117], [-5.102646954601848, 14.270718972143202, 6.442025059778384]]"
5840852_9_4,1,"[6.4891512188038805, -20.703867710278786, 20.102756082763822]","[[4.566996432972656, -22.037791311412633, 18.813419341625316], [8.411306004635104, -19.36994410914494, 21.392092823902306]]"
5840852_9_4,2,"[11.741724585525933, 20.159319308613785, 5.790346338430872]","[[9.67025363316028, 19.133388716430048, 4.43347838589785], [13.813195537891572, 21.185249900797544, 7.147214290963895]]"
5840852_9_4,3,"[-6.0446180135573915, -19.67825898451961, 26.47600851885157]","[[-9.494768037338082, -24.471113502950505, 23.617415851203628], [-2.594467989776701, -14.885404466088712, 29.334601186499516]]"
5848270_1_1,0,"[-23.48329990691315, 37.87710377384144, 4.494290746524575]","[[-23.72614201747355, 37.776463869519695, 4.479305462739239], [-23.24045779635243, 37.97774367816523, 4.509276030310071]]"
5848270_1_1,1,"[-93.86782744254742, 66.52148788485604, 8.229131773669007]","[[-95.30033464276775, 64.85608092631779, 7.951706992363448], [-92.43532024232607, 68.18689484339387, 8.50655655497453]]"
5848270_1_1,2,"[116.21612248433516, 69.85087929382057, 2.1909018969681338]","[[113.74234799254877, 68.20573203188451, 2.0702828227627212], [118.68989697612149, 71.49602655575686, 2.31152097117355]]"
5848270_1_1,3,"[22.14458829210003, 56.25088024761218, 23.085555426391718]","[[22.13836273818526, 56.244727583924195, 23.08423421511865], [22.150813846015584, 56.25703291127713, 23.0868766376773]]"
5848270_1_3,0,"[-120.42847822910521, 59.977779971834984, 10.43396822872068]","[[-120.47579489428996, 59.956556421454025, 10.43156990693933], [-120.38116156398011, 59.9990035222543, 10.436366550510627]]"
5848270_1_3,1,"[-12.06408272174868, 44.93499071231465, 9.879168377954656]","[[-18.361124975072165, 43.55364062237399, 9.301403883387628], [-5.767040468425188, 46.31634080225527, 10.456932872521683]]"
5848270_1_3,2,"[71.82692297715094, 77.62901462586332, 8.946181710217012]","[[68.60057616439862, 76.67521889553339, 8.807730332470356], [75.05326978990318, 78.582810356193, 9.084633087963631]]"
5839581_1_0,0,"[4.5197295424812145, -45.5816116946123, 6.956988616130118]","[[-0.45134706010701287, -59.141770684258056, 6.1313022402619834], [9.490806145069444, -32.021452704966556, 7.78267499199825]]"
5839581_1_0,1,"[32.126215158360466, -10.018950747575007, 4.532368476050487]","[[27.206021576831517, -20.700764508870645, 3.620709591670327], [37.04640873988939, 0.662863013720635, 5.444027360430642]]"
5839581_1_1,0,"[-19.311201093438438, -13.731992991916542, 7.172216748057466]","[[-23.986916450091453, -16.51893189424345, 6.885934393033321], [-14.635485736785402, -10.945054089589632, 7.458499103081624]]"
5840852_8_0,0,"[11.122125181386721, -14.830621378247347, 33.780216309828305]","[[8.810825359695002, -17.133808812568937, 33.03890207402128], [13.433425003078433, -12.527433943925754, 34.52153054563543]]"
5840852_8_1,0,"[-9.84408871424081, 21.591049291770076, 14.078874070150786]","[[-14.410499514954019, 19.462755574626613, 11.5981118283812], [-5.277677913527597, 23.71934300891354, 16.559636311920364]]"
5840852_8_1,3,"[7.117952462507859, -19.31906494708849, 12.823299887952556]","[[6.856926406797494, -19.438878056636334, 12.652123909302993], [7.378978518218223, -19.199251837540878, 12.994475866602194]]"
5840852_8_2,0,"[-4.7385960501934115, 5.365314301674131, 7.500272740689467]","[[-12.224437451578972, 0.9978116662543863, 1.0413070473695356], [2.7472453511921486, 9.73281693709388, 13.9592384340094]]"
5840852_8_2,1,"[-16.71584443746689, -20.68660074193253, 33.879933884866745]","[[-18.67879941552368, -22.603775829590766, 32.281654283011406], [-14.752889459410095, -18.76942565427428, 35.47821348672207]]"
5840852_8_2,2,"[3.074683884555721, 22.978995005630257, 36.08251590938314]","[[2.0215698054339186, 22.37926957908887, 35.46784085760487], [4.127797963677525, 23.578720432171572, 36.6971909611614]]"
5785050_7_0,0,"[15.84916260009046, 15.350139300714735, 2.465276663718836]","[[15.824294150186036, 15.341331425154442, 2.4635886301593732], [15.874031049994498, 15.358947176275864, 2.4669646972782306]]"
5785050_7_1,0,"[18.132701999030527, 5.73393849269183, 6.592877159977304]","[[18.035821453748603, 5.69927356863851, 6.578239408368539], [18.229582544312173, 5.768603416745094, 6.607514911585934]]"
5785050_7_1,1,"[-16.32960368012677, 9.38731444485575, 9.448927159456181]","[[-16.654728733316084, 9.233204488500132, 9.425436591731664], [-16.004478626937527, 9.54142440121137, 9.472417727180652]]"
5785050_7_1,2,"[32.397509324048336, -1.9192377924202597, 2.0445508905881074]","[[32.39498933989336, -1.920030987051245, 2.0442444416221317], [32.40002930818861, -1.91844459778952, 2.044857339553948]]"
5785050_7_1,3,"[-27.30425496592509, -4.459366943906179, 4.715500850502996]","[[-32.029736118267515, -6.2346358351339966, 3.964047638535446], [-22.57877381358267, -2.6840980526783618, 5.466954062470547]]"
5785050_7_1,4,"[20.229442638887786, 4.527112001584822, 8.206799337752884]","[[20.215675318959278, 4.512129096522568, 8.204412898683938], [20.24320995881458, 4.542094906647047, 8.209185776821233]]"
5785050_7_2,1,"[-31.192765983850432, 5.021591055163313, 3.2118633759228303]","[[-31.330769881622906, 4.9263301781735525, 3.1874348168962996], [-31.054762086078583, 5.11685193215318, 3.236291934949435]]"
5785050_7_2,3,"[30.73913289694445, 5.151065445045397, 7.3184393171516815]","[[30.719770434360882, 5.14430003272806, 7.3155833379851565], [30.75849535952929, 5.157830857362443, 7.321295296317047]]"
5785050_7_3,0,"[-33.094145892593595, -4.135366208843392, 4.953346786245084]","[[-33.095512762000126, -4.13665851822312, 4.953000858093111], [-33.09277902317875, -4.134073899461336, 4.95369271439848]]"
5785050_7_3,2,"[6.508908310236716, -18.46117736460911, 9.480473444544998]","[[5.7125861368239175, -18.771300100185687, 9.374013999890426], [7.305230483649508, -18.151054629032533, 9.586932889199637]]"
5785050_7_4,0,"[18.918092256268537, 7.892480277103516, 10.094500746181874]","[[18.905085841225638, 7.8857537829667335, 10.09178901194083], [18.93109867131402, 7.89920677124113, 10.097212480425405]]"
5805749_3_0,0,"[27.790748550807802, 3.8496531165046077, 1.564150680344103]","[[27.643769328455633, 3.8153925278261394, 1.5159782210648536], [27.937727773160418, 3.8839137051830583, 1.6123231396233408]]"
5805749_3_1,1,"[23.48675194644984, 1.74218422496381, 0.17035153377601367]","[[22.82361507136126, 1.5927001977201163, 0.02827196202324911], [24.14988882153844, 1.891668252207506, 0.3124311055287784]]"
5805749_3_2,0,"[20.06302807027822, 1.2811670121213097, 4.047471972757268]","[[20.060915869469856, 1.2808060837502815, 4.047093499958955], [20.06514027108916, 1.2815279404917153, 4.047850445554494]]"
5805749_3_4,0,"[32.31986825411295, 7.661788280025372, 6.310012954314903]","[[32.1499470186571, 7.633391258439595, 6.283168306111258], [32.48978948956814, 7.690185301611129, 6.33685760251852]]"
5805749_3_4,1,"[18.019137188666896, 3.8205471304214775, 0.9906075469016201]","[[17.963592095567176, 3.808579837604912, 0.9712913627784407], [18.07468228176734, 3.8325144232382846, 1.009923731024838]]"
5846103_2_0,0,"[18.20276954825794, 5.864658552332613, 12.36166966165244]","[[18.200572756796255, 5.863699637725247, 12.359170206736444], [18.20496633972082, 5.865617466939666, 12.364169116569045]]"
5846103_2_0,2,"[7.749128199799896, 6.022968163812938, 1.5284940971069612]","[[7.519949800497737, 5.982724604714921, 1.3162986885291215], [7.978306599102088, 6.063211722911017, 1.7406895056848075]]"
5846103_2_1,0,"[12.904039656897218, 1.778435954082064, 5.864554347078538]","[[12.902235106170075, 1.7772985375159729, 5.863093246673904], [12.905844207621463, 1.7795733706466808, 5.866015447478192]]"
5846103_2_2,0,"[16.320346565167817, 0.6352784653835255, 15.00601571631872]","[[16.291825084702623, 0.6255693760027435, 14.988384975531737], [16.348868045632685, 0.6449875547642906, 15.023646457104483]]"
5846103_2_2,1,"[19.111113916311933, 5.709125603902737, 16.78164840185418]","[[19.00986699399042, 5.679668760162036, 16.723609774720735], [19.212360838633657, 5.738582447643443, 16.839687028987612]]"
5826735_1_0,0,"[4.956600373527191, 34.264003243169526, 2.0025633774710165]","[[4.165407827438183, 32.69756283032872, 1.957229228864752], [5.747792919616207, 35.83044365601036, 2.047897526077282]]"
5826735_1_1,0,"[-3.8274668623062773, 22.92088852805905, 0.38339551274097033]","[[-5.851228375934438, 19.52724471636937, 0.22878630690473115], [-1.8037053486781165, 26.314532339748705, 0.5380047185772094]]"
5826735_1_2,0,"[0.11648514031132601, 39.0649901255874, 1.8558704828567236]","[[0.09980864231420894, 39.008532358423054, 1.854867749907428], [0.1331616383084432, 39.12144789275324, 1.8568732158061139]]"
5826735_1_2,1,"[17.181131009996665, 13.340774767090297, 1.5753193470207816]","[[13.387186865395961, 6.494435278210359, 1.2988213399974873], [20.97507515459737, 20.18711425597023, 1.8518173540440754]]"
5826735_1_2,2,"[22.183114860109256, -24.862684809832665, 0.18386668229810485]","[[20.56778694031255, -27.568810752732936, 0.06186403089629068], [23.798442779905947, -22.156558866932365, 0.30586933369991887]]"
5826735_1_2,3,"[15.01205743863639, -10.589619355099009, 2.308749640665354]","[[11.13031309848813, -16.745964071872102, 1.7650475318661352], [18.89380177878465, -4.43327463832592, 2.8524517494645725]]"
5826735_1_2,4,"[12.935176149925438, -19.267446549734107, 1.3536699640164171]","[[12.002352013047515, -22.13764483183042, 1.2406138710296428], [13.868000286803342, -16.39724826763775, 1.4667260570031901]]"
5758968_7_0,0,"[70.2934424905821, -21.67481359633639, 5.383191358432019]","[[70.29331967084863, -21.675083136176486, 5.382858969272822], [70.29356530760475, -21.674544055501865, 5.383523747317677]]"
5758968_7_1,2,"[34.586887158431594, -19.10597647032211, 44.77900115470569]","[[34.535532436090094, -19.14293760252102, 44.71663918211297], [34.638241880774146, -19.06901533812319, 44.84136312729967]]"
5876392_1_0,3,"[23.61941104601302, 12.11170699222833, 2.055965633747184]","[[23.6103995813805, 12.094351657488188, 2.048210047836047], [23.628422510645827, 12.129062326972319, 2.0637212196588486]]"
5916098_1_0,0,"[-7.2981061613280405, 0.31048179826481537, 1.6178799145635179]","[[-7.30118671043676, 0.3061611094471154, 1.6176120324631733], [-7.29502561222194, 0.31480248708262015, 1.6181477966648816]]"
5916098_1_0,1,"[-5.969232434356692, -4.300032895423551, 1.7429076155120464]","[[-5.992529608391134, -4.3300166893831715, 1.740824465665518], [-5.945935260322406, -4.270049101464167, 1.74499076535864]]"
5903116_6_2,0,"[0.19743466051092365, -4.874855708860296, 0.6324866760764736]","[[0.1488299940488611, -4.973247028948609, 0.6013418338669042], [0.24603932697298614, -4.776464388771948, 0.6636315182860438]]"
5903116_6_3,0,"[-4.59283378370772, -3.5579848054831804, 3.031429719889465]","[[-4.620279844838878, -3.5828475158011823, 3.0263725283096097], [-4.56538772257657, -3.5331220951650764, 3.036486911469348]]"
5903116_6_3,1,"[2.641477252824577, -4.814284278388691, 1.6945637849019533]","[[2.5337505866066494, -4.9918264994904495, 1.628522340173163], [2.749203919042509, -4.636742057286926, 1.7606052296307462]]"
5903116_6_3,2,"[-3.603614751133156, 5.791299823845193, 3.665829113898566]","[[-3.801148173221847, 5.678843837259063, 3.5983341365672423], [-3.406081329044472, 5.903755810431306, 3.733324091229896]]"
5903116_6_3,3,"[-4.935781884584838, -7.158089289990864, 2.4879921778372966]","[[-5.159265342955414, -7.346765491102409, 2.449646400411849], [-4.712298426214256, -6.969413088879315, 2.5263379552627487]]"
5903116_6_4,0,"[-8.61733506518188, -1.5250124711549344, 3.6902216708056814]","[[-8.7143167704384, -1.5705805635917964, 3.673605246210957], [-8.520353359925283, -1.4794443787180538, 3.7068380954003737]]"
5927031_1_0,0,"[2.1572624809767453, 7.864796452677084, 14.415507247925142]","[[2.155453753335289, 7.853934226156568, 14.403151707932139], [2.159071208618516, 7.875658679197723, 14.427862787919182]]"
5927031_1_0,1,"[2.037598639572239, -4.275577958877722, 14.688065824671037]","[[2.024194395814048, -4.381631009688797, 14.596324125121264], [2.0510028833303995, -4.1695249080665695, 14.779807524220551]]"
5927031_1_0,3,"[1.0545801943694095, 7.29736590694075, 10.61980836504582]","[[1.0545277665000894, 7.29707241098809, 10.619423636771154], [1.0546326222427505, 7.297659402906998, 10.620193093344154]]"
5927031_1_0,4,"[2.733851937117905, -6.215540433640014, 3.221896058858357]","[[2.7338360692623533, -6.215617696802902, 3.2218537447755056], [2.733867805042288, -6.215463170502178, 3.2219383729554663]]"
5805749_1_0,0,"[31.94004857274387, 24.27228908433865, 0.5141553989041462]","[[31.18765786521023, 23.6307371928712, 0.4508764958969362], [32.69243928027758, 24.91384097580596, 0.5774343019113556]]"
5805749_1_0,1,"[21.285524133773848, 5.634764231363384, 0.32800477459034433]","[[21.275284498568574, 5.62789201253031, 0.3273437492002852], [21.2957637689834, 5.6416364501978435, 0.3286657999804682]]"
5805749_1_0,2,"[26.296997333382183, 21.385237160758706, 1.137035747833637]","[[26.273359703556093, 21.36929834844659, 1.1335528393524796], [26.320634963211578, 21.401175973072093, 1.1405186563148935]]"
5805749_1_0,3,"[28.51869119371202, 23.261014310912795, 1.9918452888177256]","[[27.027840347717284, 21.904931667673473, 1.5104460835604265], [30.00954203970679, 24.61709695415214, 2.473244494075025]]"
5805749_1_1,1,"[22.672816478362495, 3.369040255093605, 0.3838703098379868]","[[22.30472459294798, 2.933546158789293, 0.32323333629702733], [23.040908363776946, 3.8045343513979097, 0.4445072833789453]]"
5805749_1_1,3,"[28.442404577671798, 12.419138538910614, 1.7901708337795088]","[[27.38887253845404, 11.198731944372234, 1.5983262645760514], [29.495936616889534, 13.639545133448998, 1.9820154029829653]]"
5805749_1_1,4,"[27.505863456801983, 14.554517728358206, 3.24144691342568]","[[27.48600805986795, 14.542501888233687, 3.238028361013337], [27.525718853737835, 14.566533568480715, 3.2448654658381684]]"
5805749_1_2,0,"[28.106971626336207, 16.20752240713454, 4.104997603892398]","[[27.731630544406304, 16.018612276098835, 4.071933363503479], [28.48231270826653, 16.39643253817035, 4.138061844281401]]"
5805749_1_2,1,"[28.1576132946427, 7.979420295534734, 4.384832966807186]","[[27.943801502156052, 7.6545150738034025, 4.362186351829383], [28.37142508712874, 8.304325517265866, 4.40747958178488]]"
5805749_1_2,2,"[8.968058627255298, 10.336329874860834, 1.1836764252126197]","[[8.927750347916913, 10.316518416783689, 1.176659485627191], [9.008366906593551, 10.356141332938519, 1.1906933647980205]]"
5805749_1_2,4,"[24.251817344644287, 19.944405743816933, 1.536950222549649]","[[23.58511508307733, 19.6622815932025, 1.4311219665316546], [24.91851960621126, 20.22652989443128, 1.6427784785676434]]"
5805749_1_3,3,"[31.114733202543455, 8.040233360732664, 1.407428982865262]","[[29.61857474463977, 6.342318225309179, 1.1638774914147665], [32.61089166044716, 9.73814849615615, 1.6509804743157583]]"
5785050_5_0,0,"[23.50401470899913, 0.36768699989609027, 3.706593901282351]","[[21.70396635932997, -0.5700559267041272, 3.4241843705807824], [25.304063058668273, 1.3054299264963078, 3.9890034319839174]]"
5785050_5_0,2,"[-19.342366245677777, 5.779438588619525, 5.634093825899815]","[[-19.34552485834165, 5.777720506100354, 5.633432088841134], [-19.339207633019267, 5.781156671144321, 5.6347555629636465]]"
5785050_5_0,3,"[53.690935371212944, -0.4903721380290112, 4.3660118317795416]","[[53.65629917082432, -0.5073688930000461, 4.354413287791217], [53.72557157161447, -0.47337538305802235, 4.377610375768101]]"
5785050_5_0,4,"[42.38398429730421, 16.31224223168243, 26.02043091214792]","[[42.317644786774466, 16.30097954471939, 26.0110812535218], [42.45032380783137, 16.32350491864571, 26.029780570774022]]"
5785050_5_1,0,"[20.44720835048613, 6.964500014821836, 0.7751572306963476]","[[20.43458153259897, 6.961661847194755, 0.7716200831397445], [20.459835168373502, 6.967338182448714, 0.778694378252922]]"
5785050_5_1,3,"[13.642220088640203, -15.74924439452117, 4.279829660338088]","[[13.640427000382115, -15.74993268672412, 4.279310192192874], [13.64401317690383, -15.748556102340656, 4.280349128489426]]"
5709416_5_0,0,"[67.73647617796338, 5.353613049684924, 10.846699988787208]","[[67.69595390817383, 5.33607786095942, 10.821180802554238], [67.77699844775213, 5.371148238409767, 10.872219175019467]]"
5709416_5_0,1,"[0.46604857443465164, 5.9139969272755355, 53.02912839362593]","[[0.28464350580094033, 5.847966697241873, 52.82812311867663], [0.647453643068363, 5.980027157309159, 53.23013366857391]]"
5839581_2_0,0,"[-17.815176774608023, 84.20889725987344, 2.6752878308588786]","[[-20.10952432548683, 81.93305062804504, 2.5736207377036044], [-15.520829223729224, 86.48474389170212, 2.7769549240141544]]"
5839581_2_0,1,"[-18.34982455697418, 75.2034548990493, 0.17704505765809175]","[[-18.402410551350872, 75.10723664271268, 0.1718451123231986], [-18.29723856259913, 75.29967315538386, 0.18224500299299823]]"
5839581_2_1,0,"[-27.10534840026756, 86.51358693639456, 4.852071543405395]","[[-27.39574962947994, 86.35696475430274, 4.840508755091954], [-26.814947171055078, 86.67020911848385, 4.863634331719019]]"
5839581_2_1,1,"[-21.207471362890306, -53.75101135360923, 3.441502810822339]","[[-21.259061974183545, -53.83627429182084, 3.436514642521532], [-21.155880751596996, -53.66574841539841, 3.446490979123068]]"
5839581_2_1,2,"[38.88498010546584, -18.34611230687866, 0.769541139283523]","[[37.96817869130567, -19.807549460832085, 0.7261696574143303], [39.80178151962616, -16.88467515292522, 0.8129126211527135]]"
5839581_2_1,3,"[25.371839292510053, 37.336908065167385, 1.8084457725555134]","[[15.282222468385635, 17.52509741782066, 0.11507332036334739], [35.46145611663447, 57.148718712514096, 3.5018182247476783]]"
5839581_2_2,0,"[-20.658789109050332, -52.204667020764994, 4.637371476748344]","[[-22.53063259064472, -55.62322539199857, 4.459802201927484], [-18.786945627455907, -48.78610864953121, 4.814940751569193]]"
5839581_2_2,1,"[19.56539327784154, 88.69632081770453, 3.049416031899967]","[[19.32095638537091, 88.44227102011777, 3.03150673989524], [19.809830170312065, 88.95037061528825, 3.067325323904696]]"
5839581_2_2,2,"[-30.65413005384879, -35.59020850571349, 1.0517617970297435]","[[-30.741719690363123, -35.75790886011027, 1.0414086133811018], [-30.5665404173353, -35.422508151317594, 1.0621149806784154]]"
5839581_2_2,3,"[24.560194619630167, 86.09735094123243, 1.5561258512332752]","[[21.820530076565053, 82.52239413277107, 1.3098684031254009], [27.299859162695252, 89.67230774969354, 1.8023832993411468]]"
5839581_2_2,4,"[4.059047312692129, -45.89899383238367, 3.8206372519082903]","[[1.9525068706222664, -48.55847636372516, 3.7062399738775573], [6.165587754761993, -43.239511301042086, 3.9350345299390073]]"
5839581_2_3,0,"[-28.971856684006426, 14.043800986272077, 4.221826772936917]","[[-35.103419270961986, 6.352611304742199, 3.844492728255049], [-22.840294097050858, 21.734990667801952, 4.599160817618784]]"
5839581_2_3,1,"[-36.36143085445147, -23.32259434910898, 2.460194138090425]","[[-36.743610083229946, -23.965106992251577, 2.4053517419966903], [-35.97925162567234, -22.680081705966018, 2.515036534184115]]"
5839581_2_4,0,"[-13.310180537426822, 9.251042717491062, 2.0108554440417046]","[[-19.30567799474006, 1.4442978967259457, 1.5931202721861484], [-7.314683080113577, 17.057787538256175, 2.42859061589726]]"
5839581_2_4,1,"[-19.021564228019074, 77.94121206209994, 2.3266780372138416]","[[-24.889465760511843, 69.44407199023186, 2.0305181560781755], [-13.153662695526304, 86.43835213396792, 2.6228379183495085]]"
