5840852_9_0,4,"[-11.64949359223454, -24.41270630587465, 31.665782791936223]","[[-13.709040415244658, -26.961414968088413, 30.423279157940986], [-9.589946769224426, -21.863997643660888, 32.90828642593141]]"
5840852_9_0,5,"[-11.3044379657435, 24.701220734104663, 15.440345122406667]","[[-13.231460461254667, 23.0178367171995, 14.761625311464018], [-9.377415470232325, 26.384604751009817, 16.119064933349307]]"
5840852_9_0,6,"[-7.4870568336906524, -3.7895408872268805, 10.38839157004905]","[[-11.68606527356303, -13.41795171973974, 6.211743114969631], [-3.288048393818274, 5.838869945285978, 14.565040025128472]]"
5840852_9_0,7,"[-14.313284486866342, 30.256024465955498, 5.799686851212274]","[[-15.005018933280567, 29.396413950941053, 5.416109662255049], [-13.621550040452174, 31.11563498097008, 6.183264040169523]]"
5840852_9_0,9,"[2.1952916069020887, -21.326336861160964, 33.77108442372335]","[[1.2716747202853034, -22.02235053042546, 33.006454476397664], [3.118908493518874, -20.630323191896426, 34.53571437104915]]"
5840852_9_0,10,"[13.9132325624285, -12.93728017632111, 24.6139227711124]","[[12.769349946070994, -14.917925093162701, 23.2828113571636], [15.057115178786008, -10.956635259479533, 25.94503418506123]]"
5840852_9_0,11,"[-11.684995139478405, -17.219602945794662, 10.236973054343862]","[[-12.53066581291195, -18.02716265362673, 9.85992052804328], [-10.839324466044884, -16.412043237962653, 10.614025580644462]]"
5848270_1_0,0,"[13.209222154165333, 59.93353025393454, 14.475495305129384]","[[5.537591194532334, 53.623436588117535, 13.373969164056497], [20.88085311379833, 66.24362391975157, 15.577021446202266]]"
5848270_1_0,1,"[90.09377621611176, 83.45747437874394, 26.361967654103992]","[[90.09240647817552, 83.4562508060259, 26.361624993177536], [90.09514595401703, 83.45869795159177, 26.362310314853744]]"
5848270_1_0,2,"[131.67680292860703, -45.96479555417641, 1.9435008515917502]","[[128.49672236360004, -47.526113337566414, 1.7479172514534995], [134.856883493615, -44.40347777078655, 2.139084451730008]]"
5848270_1_0,3,"[-137.1896345568211, 56.17853218406005, 7.956084699400365]","[[-137.1899151299487, 56.17843911157675, 7.956046825828147], [-137.18935398540606, 56.178625258125805, 7.956122573088066]]"
5848270_1_0,5,"[49.98809238399517, 57.75226359954024, 16.259036519376917]","[[49.925577946940486, 57.70302979542328, 16.251663729449504], [50.050606821044674, 57.80149740365087, 16.266409309305907]]"
5848270_1_0,6,"[32.226769844012075, 18.766165228683835, 2.6331877832705217]","[[31.55110611401384, 18.491474103593895, 2.5889473075964284], [32.90243357401001, 19.040856353773684, 2.677428258944608]]"
5848270_1_0,7,"[-3.081741644340923, 74.22586518613839, 24.49248597365838]","[[-4.701819449533057, 73.37740579635104, 24.415833029637994], [-1.4616638391487882, 75.07432457592549, 24.569138917679595]]"
5848270_1_1,0,"[-43.49028253233834, 74.72978718551559, 18.156048785933223]","[[-55.11719539289611, 68.05046520361901, 16.881905327218725], [-31.8633696717806, 81.40910916741211, 19.430192244647742]]"
5848270_1_1,1,"[-40.38490924705043, 47.55975145561668, 14.608581035432445]","[[-43.37596563933769, 45.97192520106713, 14.403735551508634], [-37.393852854763196, 49.14757771016631, 14.813426519356325]]"
5848270_1_1,2,"[51.539424414178875, 63.40675298491722, 3.1174642495879175]","[[50.792857989750964, 63.164563004806155, 3.0693506633451064], [52.2859908386064, 63.64894296502797, 3.1655778358306876]]"
5848270_1_1,3,"[64.97800923555732, 74.73389261018164, 4.538141735152151]","[[63.88763239393951, 74.01431775437968, 4.417081866232266], [66.06838607717468, 75.45346746598241, 4.6592016040719955]]"
5848270_1_1,4,"[114.56525636679442, 57.39142038102416, 21.50312029563401]","[[107.35680483828405, 53.08242625118218, 20.198439788753383], [121.77370789530535, 61.7004145108664, 22.80780080251475]]"
5848270_1_1,5,"[-107.17329223226234, 56.58135492662558, 14.130500070342544]","[[-118.35055907964467, 51.33346028488421, 12.945392032387277], [-95.99602538488021, 61.829249568367004, 15.31560810829785]]"
5848270_1_1,7,"[82.8593108742729, 65.37648485551387, 18.541671390219253]","[[79.76203460415253, 63.82046961336127, 18.333163049200557], [85.95658714439269, 66.93250009766612, 18.750179731237886]]"
5848270_1_1,9,"[79.92096623874173, 62.66845520828336, 16.77746984526219]","[[61.09425103335681, 53.698723095773346, 14.468016205602389], [98.7476814441267, 71.63818732079343, 19.086923484922004]]"
5848270_1_1,10,"[2.3691026370980803, 49.94895266024613, 15.750053014559235]","[[-2.561529265502628, 46.43574781119006, 15.1404930760292], [7.29973453969879, 53.46215750930221, 16.359612953089304]]"
5848270_1_3,0,"[-16.687220247385834, 43.15780523919969, 24.387532142945858]","[[-18.599842977163995, 41.97698503404172, 24.126775894675617], [-14.774597517607683, 44.338625444357575, 24.64828839121605]]"
5848270_1_3,1,"[-33.68717135429548, 67.46015725517205, 17.932728641613235]","[[-34.153399956231056, 67.30899234156041, 17.866530814045944], [-33.220942752359775, 67.6113221687861, 17.99892646917963]]"
5848270_1_3,2,"[-98.9194558448741, 57.1797321307971, 29.118106222570233]","[[-98.93544334358239, 57.166077948893104, 29.11546425276704], [-98.90346834628721, 57.193386312780405, 29.120748192384305]]"
5848270_1_3,3,"[19.24070168708707, 40.744206314605805, 21.647288891464257]","[[19.20485549227143, 40.710293786783545, 21.63931654304485], [19.276547881902363, 40.77811884242846, 21.655261239873653]]"
5848270_1_3,5,"[-78.84613219806909, 81.6486602837955, 6.596260893844454]","[[-81.98157099167622, 80.33056932292399, 6.475925253026476], [-75.71069340446184, 82.96675124466714, 6.716596534662392]]"
5848270_1_3,6,"[31.544515366067618, 62.86712668497452, 3.664565026977213]","[[19.859101033106942, 59.61371561196802, 2.788794341938939], [43.22992969902826, 66.12053775798091, 4.540335712015483]]"
5848270_1_3,7,"[-83.82698848822021, 61.938807789221784, 13.077686357807842]","[[-92.04435996630471, 57.290268181875625, 12.228361065228924], [-75.60961701013565, 66.58734739656802, 13.927011650386746]]"
5848270_1_3,8,"[-3.578093002385032, 70.15968877868475, 14.927434161262397]","[[-26.4244138038314, 63.93209179925242, 13.748510213650668], [19.268227799061336, 76.38728575811709, 16.106358108874133]]"
5848270_1_3,9,"[132.66677119564255, 50.11986539083703, 25.149877360914264]","[[132.65967582481017, 50.11531205414161, 25.148601665161877], [132.67386656657982, 50.12441872763142, 25.151153056678332]]"
5848270_1_3,10,"[-132.91677121016016, -35.69685270195318, 18.635504083278434]","[[-132.92454149377733, -35.700166562362966, 18.634442916418955], [-132.9090009264794, -35.69353884155541, 18.636565250153744]]"
5848270_1_3,12,"[-104.15960989806071, 75.32832988114168, 23.599912744038363]","[[-104.16272580387516, 75.32704245507597, 23.599780373669667], [-104.15649399250074, 75.32961730726413, 23.60004511446931]]"
5848270_1_3,13,"[141.6831188542374, 34.26341100772728, 22.83230553441323]","[[141.68125227177018, 34.261768023052056, 22.832000820803714], [141.68498543632103, 34.265053992271916, 22.832610247924165]]"
5848270_1_3,14,"[1.766979585264153, 20.749839780847164, 24.581544125509357]","[[-4.7020838792958095, 17.923500790933545, 24.344125440334807], [8.236043049824115, 23.57617877076079, 24.81896281068378]]"
5839581_1_0,1,"[60.609851604684955, 10.989224794265455, 2.003985932859348]","[[60.061092453875766, 9.628701516912168, 1.9472510063667328], [61.15861075549501, 12.34974807161891, 2.0607208593519935]]"
5839581_1_0,2,"[-16.411471388277608, -5.6458506942498605, 3.3037096457051156]","[[-30.592435527022328, -29.75073055829306, 1.6575849603756188], [-2.230507249532881, 18.459029169793343, 4.949834331034612]]"
5839581_1_0,3,"[45.11710116071312, -9.63423002502994, 6.8518966718060765]","[[40.80867782250439, -18.085513118803597, 6.270610029421402], [49.425524498921845, -1.182946931256291, 7.433183314190757]]"
5839581_1_0,4,"[25.079669586070434, 16.41425828412386, 8.224706358604445]","[[22.857652234320526, 10.636658124311191, 7.866615602836995], [27.301686937820406, 22.19185844393656, 8.582797114371921]]"
5839581_1_0,5,"[5.870232463637997, 32.12755612243945, 9.139588605892692]","[[-5.232108068094849, 25.786044776154924, 8.77435738407123], [16.972572995370843, 38.46906746872399, 9.504819827714172]]"
5839581_1_0,7,"[41.09113524535772, -14.338516388040118, 1.772704565314586]","[[40.94070005087885, -14.523595568243556, 1.7617461055676382], [41.24157043983815, -14.153437207836925, 1.783663025061554]]"
5839581_1_0,8,"[52.939454756530075, 22.960059260446275, 4.350082233827894]","[[38.02365949617324, 5.330794279898399, 3.1359679516766215], [67.85525001688687, 40.58932424099416, 5.564196515979168]]"
5839581_1_0,9,"[33.79042906648944, 56.04925382183437, 3.0378241633629743]","[[16.904438021195446, 43.41666880297336, 1.6066737205764579], [50.67642011178343, 68.68183884069533, 4.468974606149489]]"
5839581_1_0,10,"[-9.372753276060202, -60.570578521902064, 7.934033730065993]","[[-10.35613879065773, -62.28671436555035, 7.849670769834618], [-8.38936776146266, -58.854442678253776, 8.018396690297386]]"
5839581_1_0,11,"[51.45758087661391, -22.236522574102935, 7.435999220500354]","[[51.44666399729109, -22.248239624893895, 7.4345915182983475], [51.46849775595121, -22.224805523324907, 7.437406922705474]]"
5839581_1_1,0,"[-39.013765040647954, -39.123355263704546, 1.9087701781023059]","[[-48.91977809993042, -62.17843639847901, 0.10021147259111363], [-29.10775198136546, -16.06827412893006, 3.7173288836134963]]"
5839581_1_1,1,"[13.275812960247238, -6.747530833042549, 6.68210188457709]","[[-14.490334182061389, -46.970405672801576, 3.6620921916604043], [41.04196010255586, 33.47534400671647, 9.702111577493776]]"
5839581_1_1,2,"[-17.129373955143347, 56.633646979071635, 2.088273067870631]","[[-24.997752007478983, 44.23333983207628, 1.5105753179078136], [-9.260995902807718, 69.033954126067, 2.6659708178334482]]"
5839581_1_1,3,"[-33.37449368498979, -20.281916840844474, 4.6937073393885465]","[[-42.36074985365783, -29.202926835493642, 3.9347667991355157], [-24.38823751632176, -11.360906846195292, 5.452647879641575]]"
5839581_1_1,4,"[56.271680909870774, -26.769315575523894, 9.564963250959499]","[[55.657827655131534, -27.348820600924583, 9.525025418238972], [56.88553416461088, -26.189810550123596, 9.604901083680097]]"
5840852_8_0,0,"[10.56486740226916, -3.705085218666883, 11.43252283136241]","[[9.240996036053756, -4.780811471412563, 10.523392014396183], [11.888738768484574, -2.629358965921205, 12.341653648328641]]"
5840852_8_0,1,"[-8.448487307508382, -8.167467474467085, 23.533453921684877]","[[-8.749578780331241, -8.496667007175098, 23.36562922224276], [-8.147395834685522, -7.838267941759072, 23.701278621126818]]"
5840852_8_0,2,"[11.622476177673967, 27.265191843854154, 27.209183142878057]","[[6.081352497868849, 25.183241556697944, 25.012798423563808], [17.163599857479078, 29.347142131010372, 29.40556786219227]]"
5840852_8_0,3,"[-7.2066055043194055, 32.093337225081115, 23.815302631745787]","[[-7.550206622451445, 31.851020611988247, 23.3625983029675], [-6.863004386187366, 32.3356538381738, 24.268006960524062]]"
5840852_8_0,5,"[16.402589776321175, -24.304854197239177, 23.876011740216825]","[[13.786364921554815, -27.43839553614366, 21.39887662450131], [19.018814631087544, -21.1713128583347, 26.35314685593234]]"
5840852_8_0,6,"[-12.283586370365159, 6.726131157956983, 7.660462440345359]","[[-17.332117532866043, 2.9296541324308745, 4.39971609163385], [-7.235055207864277, 10.522608183483095, 10.921208789056877]]"
5840852_8_0,8,"[7.41418171954064, 22.819854093127027, 6.785859302103298]","[[4.455485723986148, 17.340288673623427, 3.4407643250564184], [10.372877715095132, 28.299419512630628, 10.130954279150176]]"
5840852_8_0,9,"[-9.404709131350058, 21.13547027446153, 21.877067092766822]","[[-12.102198409272141, 17.528855927868435, 20.386141403362515], [-6.707219853427966, 24.74208462105461, 23.367992782171072]]"
5840852_8_1,3,"[8.775876372007195, 17.16030984702188, 29.32986156975834]","[[4.800979455364668, 14.3589632051127, 27.712962871121633], [12.750773288649725, 19.961656488931055, 30.946760268395025]]"
5840852_8_1,4,"[7.809495655911534, 15.50381387533878, 16.485550918483042]","[[4.93136861931821, 12.48380937162765, 13.852113099900023], [10.687622692504856, 18.523818379049892, 19.11898873706606]]"
5840852_8_1,5,"[-9.238664593883243, -23.746936723935452, 34.908542957790566]","[[-9.465187431947045, -23.894437971969644, 34.716038261203664], [-9.012141755819387, -23.599435475901593, 35.10104765437718]]"
5840852_8_1,6,"[6.2695859804772605, -13.293003317824567, 14.876132117191364]","[[1.6202742638306313, -15.466503154371432, 11.328503269097485], [10.918897697123889, -11.119503481277695, 18.423760965285236]]"
5840852_8_1,8,"[3.794935122479123, -10.78308122785262, 24.906726748675514]","[[3.091886259221928, -11.465415501514666, 24.281484809926706], [4.497983985736321, -10.100746954190573, 25.531968687424328]]"
5840852_8_1,9,"[17.87550613279262, 3.575242170684285, 1.9194382851181382]","[[17.207135360820224, 2.4406476556428274, 1.096925456695413], [18.54387690476505, 4.7098366857257545, 2.7419511135408676]]"
5840852_8_2,1,"[11.850908289057028, 22.058239799427632, 9.71614851859647]","[[3.4916024354295736, 15.478257470829986, 2.484073770144694], [20.21021414268448, 28.638222128025276, 16.948223267048245]]"
5840852_8_2,2,"[-10.663972723950607, -8.908301024286628, 23.440573817820404]","[[-13.472809282388674, -10.333419751510695, 21.908048050183414], [-7.8551361655125405, -7.483182297062565, 24.973099585457387]]"
5840852_8_2,3,"[14.306166261791903, 18.40618225139111, 21.14589849751922]","[[10.43999024835926, 14.488455458809732, 17.525035909618097], [18.172342275224544, 22.323909043972492, 24.76676108542034]]"
5840852_8_2,4,"[-5.551388525924817, -8.931580134106772, 6.111881392522789]","[[-8.281998358190906, -11.58572085499598, 4.515425140915795], [-2.820778693658729, -6.277439413217567, 7.708337644129784]]"
5840852_8_2,5,"[-4.913254878900846, 20.550219979477042, 28.388542571306974]","[[-9.184538206435889, 15.65889119681205, 26.91030704573414], [-0.6419715513658035, 25.441548762142034, 29.866778096879745]]"
5840852_8_2,7,"[-10.358474254443667, -19.814258042598222, 9.040043301431629]","[[-14.620849801516288, -24.368731939885045, 6.0813268149199855], [-6.09609870737105, -15.259784145311405, 11.998759787943275]]"
5840852_8_2,8,"[-14.627020676661415, 22.4648803628706, 28.888644825481705]","[[-16.78092314764694, 19.931200136672878, 27.572323727367106], [-12.473118205675885, 24.998560589068305, 30.204965923596276]]"
5840852_8_2,9,"[-2.6275606984980815, 10.486285891996623, 20.80263160519091]","[[-3.625050781456661, 9.550067280406472, 19.966514019246492], [-1.6300706155394986, 11.422504503586767, 21.638749191135314]]"
5840852_8_3,0,"[-15.846752941177394, -12.416655459480836, 1.0996265523532642]","[[-18.241879385297096, -13.610244620698959, 0.14164776420228498], [-13.451626497057694, -11.2230662982627, 2.0576053405042436]]"
5840852_8_3,1,"[11.03831808585308, 2.8569114202656265, 13.543554306617832]","[[8.698596391706737, 0.1486948821147891, 12.83183716788432], [13.378039779999419, 5.565127958416461, 14.25527144535138]]"
5840852_8_3,2,"[-8.577798307293353, -9.798467151102315, 28.958616220459028]","[[-10.610621439063301, -13.518984868139125, 26.413552118104306], [-6.544975175523405, -6.0779494340654985, 31.50368032281372]]"
5840852_8_3,3,"[9.173136063140221, -12.754373834351783, 13.828294123761774]","[[3.8583298015256178, -15.580754255050877, 12.039512316939398], [14.487942324754822, -9.927993413652679, 15.617075930584132]]"
5840852_8_3,5,"[-2.835306208656242, -16.292077646369908, 3.3926858635546133]","[[-3.435053996884849, -16.63399398895782, 3.0529229390521726], [-2.2355584204276346, -15.950161303781947, 3.7324487880570496]]"
5840852_8_3,7,"[-2.734659731521852, -23.29803103244676, 4.568235846826489]","[[-4.465184259693922, -25.234238934673524, 2.7871587212294058], [-1.0041352033497812, -21.361823130219992, 6.349312972423573]]"
5840852_8_3,8,"[-13.10153378970995, 13.135343929745801, 8.63019276490813]","[[-13.209983619703777, 12.959861347572946, 8.586797254552524], [-12.99308395971596, 13.31082651191857, 8.673588275263624]]"
5840852_8_3,9,"[4.660253902062345, 25.46194370555745, 10.106950870522125]","[[4.248681448877313, 25.119481916941922, 9.668800714286801], [5.071826355247382, 25.80440549417297, 10.545101026757452]]"
