5763731_1_0,0,"[7.849403531214571, 37.71977114552355, 0.3192219846796604]","[[7.829456738472436, 37.686971421669355, 0.2868244711557025], [7.869350323956988, 37.752570869376555, 0.35161949820362687]]"
5763731_1_0,1,"[33.60834238051966, 33.945572834849614, 22.31082562615872]","[[33.1011183497172, 33.56425973484424, 21.747283382310446], [34.115566411321794, 34.326885934855, 22.874367870007003]]"
5763731_1_0,4,"[10.465990146677967, 36.7476971100186, 11.756131602809127]","[[10.444161299667678, 36.73526799446002, 11.733614968514344], [10.48781899368773, 36.76012622557532, 11.778648237103058]]"
5763731_1_0,7,"[39.43075618359125, 24.66860974320292, 22.530460960131]","[[39.43072855058662, 24.668549472056597, 22.5304237818028], [39.43078382211631, 24.668670015857884, 22.53049813950383]]"
5763731_1_0,8,"[42.25689592856981, 48.06803072562385, 2.7168655006669704]","[[42.11998097480739, 47.9499534518588, 2.607058428933862], [42.39381088233071, 48.18610799938644, 2.82667257240002]]"
5763731_1_2,0,"[41.5859307306775, 22.00978309145737, 5.921317521920298]","[[41.56989912471224, 21.99325843101727, 5.9141532195767335], [41.60196233664679, 22.026307751895583, 5.9284818242630015]]"
5763731_1_2,1,"[36.738466670775125, 19.5682953949682, 28.905687974435505]","[[36.217161097113944, 19.20076650914234, 28.579116921626945], [37.259772244436235, 19.935824280794094, 29.23225902724386]]"
5763731_1_2,4,"[7.437058802566919, 26.779858143485264, 19.218652334214386]","[[7.248331217578895, 26.51799950186965, 18.938813709607775], [7.625786387554952, 27.041716785100437, 19.49849095882109]]"
5763731_1_2,5,"[13.963709223782319, 16.782894317581523, 23.55275860237623]","[[13.960184587076196, 16.780250522966, 23.55037110206331], [13.967233860492687, 16.78553811219534, 23.555146102698515]]"
5840852_9_0,0,"[5.979967218953175, -20.257062813127583, 36.4088067896133]","[[4.928654948772578, -20.968830093690716, 35.94882310867159], [7.0312794891337775, -19.5452955325645, 36.86879047055514]]"
5840852_9_0,1,"[1.8033393828634885, -21.824716264601886, 15.801678943434464]","[[1.064041318955479, -22.58593243269724, 15.309634324658095], [2.5426374467714967, -21.063500096506502, 16.293723562210854]]"
5840852_9_0,2,"[11.830960947432681, -12.910439604012645, 16.485939069059352]","[[8.670706192932528, -15.094369761081955, 14.13989447005734], [14.99121570193283, -10.726509446943341, 18.831983668061355]]"
5840852_9_0,3,"[2.1921035912813327, 28.596482392335105, 14.844629870958245]","[[2.189577046635418, 28.591116360000875, 14.841813254561137], [2.1946301359272296, 28.60184842465619, 14.847446487350192]]"
5840852_9_0,4,"[-15.99512155886714, -13.636303905742814, 19.856119791398413]","[[-17.097373201114983, -14.543176679731072, 18.96622293816954], [-14.89286991661931, -12.729431131754563, 20.746016644627286]]"
5840852_9_0,5,"[14.396338923233552, 28.04216807029275, 4.883710466522183]","[[12.835076488410545, 25.488981731465827, 4.22296865501783], [15.957601358056534, 30.595354409119643, 5.544452278026533]]"
5840852_9_1,0,"[-16.302714553072374, -20.577088267456944, 11.495319138941245]","[[-16.787684454197798, -21.122953176942183, 11.297463673158786], [-15.817744651946942, -20.03122335797157, 11.693174604723682]]"
5840852_9_1,1,"[-15.31059956665784, 4.586789825942027, 8.424729034006173]","[[-19.16722172266833, 1.9229099656030906, 6.75822599781881], [-11.45397741064735, 7.250669686280964, 10.091232070193543]]"
5840852_9_1,3,"[-13.452872921017754, 19.8919289963028, 14.860055632467459]","[[-17.97072718124076, 14.342886570148245, 13.178179058105755], [-8.935018660794746, 25.440971422457352, 16.541932206829173]]"
5848270_1_0,0,"[-2.6252930406285597, 73.72766400295109, 1.7861478494097243]","[[-2.627507532574091, 73.7264475436047, 1.785683355141011], [-2.6230785486829493, 73.72888046228871, 1.786612343679415]]"
5848270_1_0,1,"[130.40605942382118, 67.57779190953737, 8.071401778726614]","[[130.2864171663918, 67.5376431397799, 8.05325171764649], [130.52570168123617, 67.61794067929796, 8.089551839806724]]"
5848270_1_0,2,"[-138.0729964450821, 46.528753342321856, 22.90499551680266]","[[-139.67333473438904, 46.222716548260024, 22.83445927298328], [-136.4726581557741, 46.834790136383134, 22.9755317606214]]"
5848270_1_1,0,"[13.235135750154894, 25.625874468661785, 16.095540973100857]","[[13.204893063430212, 25.609411698573734, 16.090935632733654], [13.265378436879438, 25.642337238746098, 16.100146313467327]]"
5848270_1_1,1,"[-62.61015665085294, 63.55740343426996, 6.779725964942884]","[[-70.71939573614013, 59.41913587277622, 5.732542836273749], [-54.50091756556568, 67.69567099576369, 7.826909093612004]]"
5848270_1_1,2,"[-43.909463260396045, 75.22399606329864, 7.6345992869849475]","[[-45.534957666563095, 74.7698477648662, 7.527350228212106], [-42.28396885422898, 75.67814436173174, 7.741848345757789]]"
5848270_1_1,3,"[36.479755472769334, 76.00711173310094, 22.937810216183237]","[[36.08211856875805, 75.82479206171882, 22.901210546941144], [36.877392376780634, 76.18943140448084, 22.974409885425167]]"
5848270_1_1,4,"[-135.01461916553157, 68.86788501076053, 12.026738097278894]","[[-138.08827953632644, 67.50704157705593, 11.766604626069274], [-131.9409587947359, 70.22872844446493, 12.286871568488515]]"
5848270_1_1,5,"[5.336397455192556, 83.4843464167544, 12.584339808124732]","[[5.331228015987326, 83.4825745107951, 12.583770035390074], [5.341566894398747, 83.48611832286443, 12.584909580880094]]"
5848270_1_1,6,"[54.41623497961325, 60.5931620790724, 24.669543755269338]","[[54.348841443475024, 60.553188629084445, 24.664756698049665], [54.483628515744314, 60.63313552905865, 24.674330812479987]]"
5839581_1_0,0,"[53.50382664757064, 1.2715727288424714, 1.8185079616395188]","[[46.71881820733299, -4.449603814748481, 0.890286208431877], [60.288835087808295, 6.992749272433424, 2.7467297148471603]]"
5839581_1_0,1,"[-31.02876095890898, -54.5894551201329, 3.509002935228824]","[[-51.7970448116739, -65.12443921348469, 1.7557555508042488], [-10.260477106144048, -44.054471026781094, 5.262250319653397]]"
5839581_1_0,2,"[20.69114854354093, -49.5307907503288, 6.609847016574888]","[[6.069726356741111, -66.44299066254685, 5.721851399992294], [35.31257073034075, -32.618590838110734, 7.497842633157484]]"
5839581_1_1,0,"[16.376116414940302, -19.747441501566247, 5.848591950727047]","[[-22.7965539202958, -61.77765075428418, 4.14430497228468], [55.54878675017641, 22.2827677511517, 7.552878929169416]]"
5839581_1_1,1,"[-44.67218913665768, -49.28749340318527, 8.44501150514576]","[[-45.41947551492657, -49.926400721963454, 8.399427242916019], [-43.92490275838856, -48.64858608440708, 8.490595767375343]]"
5839581_1_1,2,"[33.916922131617866, 13.837079417192129, 1.2666876246313645]","[[26.080227830501983, 2.9155461009689, 0.33279987427176205], [41.75361643273375, 24.758612733415358, 2.200575374990967]]"
5839581_1_1,3,"[34.535761964941585, -69.89885519487426, 0.11432407193532872]","[[33.599142660093946, -71.5325848934614, 0.061644122468312496], [35.472381269789196, -68.26512549628723, 0.16700402140234485]]"
5839581_1_1,4,"[42.88584510527213, 54.18143359938407, 2.021336450496792]","[[37.567408422872845, 48.420296316046205, 1.6087183174811512], [48.20428178767139, 59.942570882721924, 2.433954583512432]]"
5839581_1_1,5,"[-2.0916082111509766, -61.099515029493624, 1.6543490658550961]","[[-7.5979696533497885, -66.98518156499571, 1.320711246137344], [3.4147532310478352, -55.21384849399152, 1.9879868855728469]]"
5839581_1_2,0,"[-20.0841714223, 14.222516943913597, 2.749020768192812]","[[-22.330358324359977, 11.415376331643326, 2.6698835984048106], [-17.837984520240013, 17.029657556183853, 2.828157937980807]]"
5839581_1_2,1,"[-8.126673906325898, 4.643747161193757, 1.0917169172055396]","[[-18.298777035140578, -21.279522707869834, 0.3473731959966142], [2.0454292224887816, 30.56701703025735, 1.8360606384144655]]"
5839581_1_2,2,"[34.88205021264794, -44.20135698165976, 8.375309155821304]","[[13.204786094257543, -71.94667554180333, 6.83156100492594], [56.55931433103834, -16.456038421516205, 9.91905730671667]]"
5839581_1_2,3,"[48.65268196785354, -0.8839008456338668, 6.1012963285539215]","[[47.925862100943824, -1.890235322749354, 6.054863039083203], [49.37950183476254, 0.12243363148163322, 6.147729618024626]]"
5839581_1_3,0,"[57.724163533215986, -29.652849066259886, 2.8313274297900923]","[[50.061450857384614, -41.97279404630247, 1.7311717069593273], [65.3868762090474, -17.332904086217336, 3.931483152620859]]"
5839581_1_3,1,"[5.55270221134181, -21.53764513838927, 1.1824266756903976]","[[0.7267406003716026, -31.41903683026181, 0.8408504942647814], [10.378663822312017, -11.65625344651672, 1.5240028571160134]]"
5839581_1_3,2,"[-15.470802139817675, 27.693116860071207, 1.029251639762643]","[[-24.934720692142356, 22.389805589684205, 0.4785189473144893], [-6.0068835874929984, 32.99642813045823, 1.5799843322107971]]"
5839581_1_3,3,"[-31.205802680853544, -37.871467027387126, 5.527686136639653]","[[-41.30023122542041, -46.89207756531465, 4.6944523630475965], [-21.11137413628667, -28.850856489459574, 6.36091991023171]]"
5840852_8_0,0,"[-2.0770481361613684, -18.50584453923138, 11.917131251380606]","[[-9.378823161010022, -25.25200385469444, 6.773663982923876], [5.224726888687286, -11.759685223768319, 17.060598519837345]]"
5840852_8_1,0,"[4.3380607438162775, -12.403237902391265, 36.24465975298113]","[[3.70385955432182, -12.906941559489479, 35.42627467828555], [4.972261933310737, -11.899534245293058, 37.06304482767675]]"
5840852_8_1,1,"[7.044310260745862, 9.293587341446482, 16.93108713281535]","[[4.990395853614147, 7.016625959994548, 15.497579886052579], [9.098224667877574, 11.570548722898408, 18.364594379578108]]"
5840852_8_1,3,"[17.906569168626362, -5.944802218711172, 6.056955049897057]","[[16.60725809127714, -6.902004290275949, 4.7593517602727875], [19.205880245975557, -4.987600147146386, 7.354558339521324]]"
5840852_8_2,0,"[-1.209133639698355, -16.73767553753517, 34.922807333443494]","[[-1.461928141925096, -17.082452246111455, 34.782351138505504], [-0.9563391374716127, -16.392898828958888, 35.06326352838204]]"
5840852_8_2,2,"[-7.864342575799426, 25.609796509175535, 4.611895547685378]","[[-10.311030013912696, 22.873189484330332, 3.012146012875094], [-5.417655137686161, 28.346403534020773, 6.211645082495663]]"
5840852_8_2,3,"[-9.408083730734539, 12.751987366804963, 17.25202709353381]","[[-11.457914345888305, 10.854950449473016, 16.164851696422627], [-7.358253115580762, 14.6490242841369, 18.33920249064497]]"
5840852_8_2,5,"[16.910812071629405, 14.738376896868525, 5.743850297429141]","[[14.334499706541465, 10.496513706593362, 2.83551330288821], [19.48712443671735, 18.9802400871437, 8.652187291970073]]"
5785050_7_0,0,"[-32.44887177616161, 1.202631488829269, 0.37604613294838396]","[[-32.5484212404215, 1.140517424775198, 0.3537823116892506], [-32.34932231190239, 1.2647455528833824, 0.3983099542075306]]"
5785050_7_0,1,"[-17.8967712875991, 11.971838306617375, 4.959479141756706]","[[-17.989128423522768, 11.931871027622465, 4.950826140823058], [-17.804414151674198, 12.011805585611723, 4.968132142689902]]"
5805749_3_0,0,"[21.44266807115891, 5.8108357693627655, 0.23528686810016253]","[[21.424755610638858, 5.8063862232582615, 0.23266203284598708], [21.460580531678115, 5.815285315466955, 0.23791170335431355]]"
5805749_3_0,3,"[3.8706064377835734, 0.4884385380678536, 8.587368671756684]","[[3.122751621489866, 0.389046088790735, 8.501902013906431], [4.618461254077277, 0.5878309873449725, 8.67283532960695]]"
5805749_3_0,6,"[3.5640921740032563, 7.8714425498654, 1.9180708429443791]","[[3.5381000961374687, 7.863208680005092, 1.9049300133135825], [3.590084251869045, 7.879676419725405, 1.9312116725752118]]"
5805749_3_0,7,"[32.56883457747872, 3.116816939892939, 4.926724486131402]","[[32.52303947064212, 3.108054292706962, 4.92161527187359], [32.614629684314394, 3.1255795870789616, 4.931833700389302]]"
5805749_3_1,0,"[1.0581909272392487, 6.87620345360421, 5.8118695119207455]","[[1.0334293792003273, 6.871882440233664, 5.802463509287343], [1.082952475278163, 6.880524466974736, 5.821275514554162]]"
5805749_3_1,1,"[20.3330299910631, 4.417211579528837, 3.2202949015884816]","[[16.859419381425752, 3.0572425449531266, 1.655022787236419], [23.806640600700447, 5.777180614104552, 4.7855670159405435]]"
5805749_3_1,3,"[24.279487733924505, 6.322907428005533, 3.2034264639106262]","[[24.26558891241446, 6.317324097682922, 3.2007352808889586], [24.29338655543209, 6.3284907583282255, 3.206117646932197]]"
5805749_3_1,5,"[14.768758666621526, 3.9612034734906096, 3.3073043433447977]","[[14.766793969528099, 3.9607982247395257, 3.306963565241927], [14.77072336369272, 3.9616087222395673, 3.307645121445186]]"
5805749_3_1,6,"[1.8050721881665586, 6.289744799835205, 6.591747118988853]","[[1.762811061823248, 6.283097107108878, 6.581152360682179], [1.8473333145098625, 6.296392492561155, 6.602341877294823]]"
5815802_1_0,0,"[16.858546164803663, 22.58494878104614, 1.8657503659033117]","[[16.858496052782602, 22.584889721683336, 1.8657289233334955], [16.858596275812854, 22.585007839022754, 1.865771808361185]]"
5815802_1_0,1,"[7.943610222542338, 65.61189796592457, 32.15842585038032]","[[7.94292532968325, 65.61100799823228, 32.1580327936707], [7.944295115366414, 65.61278793330195, 32.158818907178684]]"
5815802_1_0,2,"[32.14879919689754, 53.219631253495045, 34.00786668154398]","[[32.08855790374632, 53.13602893307297, 33.97076137039177], [32.20904049004662, 53.30323357391551, 34.04497199269626]]"
5815802_1_0,4,"[-14.319783416706281, 74.18691550392369, 32.6582269858444]","[[-14.319901849799004, 74.1868042558651, 32.658166170906185], [-14.319664983611153, 74.18702675649138, 32.65828780178127]]"
5815802_1_1,2,"[50.81612934220086, 95.98183952886939, 33.480066402557185]","[[50.81609419952879, 95.98177434305191, 33.48004899830998], [50.81616447235905, 95.98190468080114, 33.480083796347046]]"
5846103_2_0,0,"[8.270811139651647, 3.5428243576753955, 20.174084557816457]","[[7.331009436563251, 3.3758451805373557, 19.350206074387515], [9.210612842740039, 3.7098035348134335, 20.997963041245406]]"
5846103_2_1,0,"[12.505573574995466, 3.550585691804113, 3.9001858128294407]","[[12.491013916005741, 3.5480330496956065, 3.886094178567598], [12.520133233985064, 3.553138333912615, 3.9142774470910577]]"
5846103_2_1,2,"[18.688040175129075, 4.259965221580476, 11.450948822623548]","[[18.149504459624232, 4.025818088799202, 11.088226352282867], [19.226575890633995, 4.494112354361754, 11.813671292964251]]"
5846103_2_1,4,"[10.506661910138307, 5.211286080589423, 19.370588689565334]","[[10.049788118494455, 5.049054451567461, 18.886227510621147], [10.96353570178212, 5.373517709611345, 19.854949868509458]]"
5826735_1_0,1,"[-10.025051919340838, 16.577313210169567, 0.41665786898283635]","[[-11.90318796398373, 14.509154205728608, 0.32661727436003685], [-8.14691587469796, 18.64547221461055, 0.5066984636056364]]"
5826735_1_1,0,"[12.10248387226673, -25.217133050214592, 0.6732518421680557]","[[12.061411903403359, -25.303022160841707, 0.6684253123966601], [12.1435558411308, -25.131243939588728, 0.6780783719394612]]"
5826735_1_1,1,"[-11.851672867993692, 2.8899611987606004, 0.7792536210434073]","[[-12.302346527762293, 2.0262351361396873, 0.7515624360295032], [-11.400999208225088, 3.753687261381503, 0.8069448060573101]]"
5826735_1_1,2,"[9.72183919557473, -10.245929259755517, 0.6682499655335159]","[[9.72097589004314, -10.248601844276216, 0.6682036551926666], [9.722702501120823, -10.243256675255545, 0.6682962758756189]]"
5758968_7_0,0,"[21.899805671930757, -13.23051987885873, 4.314675131352712]","[[21.643327133277594, -13.674806788501083, 3.9131399589230926], [22.156284210583905, -12.786232969216403, 4.716210303782337]]"
5758968_7_0,2,"[55.944889688161794, -13.467054079760274, 60.211856481223386]","[[55.940304005573395, -13.471710246193217, 60.19954106518001], [55.94947537081289, -13.462397913354286, 60.22417189741579]]"
5758968_7_0,3,"[34.9969534487946, -15.764194424910837, 46.70103488898237]","[[32.46790856224869, -19.499353341326245, 42.67951487323715], [37.525998335340454, -12.029035508495392, 50.72255490472743]]"
5758968_7_0,5,"[19.89837253389722, -0.5899214558253818, 103.28052948351768]","[[19.897282302501093, -0.5907856204939872, 103.27826128572814], [19.899462765315764, -0.5890572911581504, 103.2827976813651]]"
5758968_7_0,6,"[64.84710763599658, -19.10987612545046, 1.9965015105747879]","[[64.7958094260474, -19.137737682643444, 1.9177489272661372], [64.89840584595238, -19.08201456826193, 2.0752540938838084]]"
5758968_7_1,1,"[43.64163404250408, -18.667274323408915, 78.87914111528079]","[[43.64146157302316, -18.66768560495598, 78.87836356228574], [43.64180651229611, -18.666863041557587, 78.87991866716142]]"
5758968_7_1,2,"[19.045038400126092, -20.24044013864588, 54.39983608730047]","[[19.035851858113535, -20.257418361886003, 54.39111986543081], [19.0542249421385, -20.223461915400215, 54.40855230913884]]"
5758968_7_1,6,"[34.45230396334283, -17.245326507848578, 56.33530091134757]","[[32.15054586283864, -20.38058874358844, 51.32048746056847], [36.754062063847044, -14.110064272108744, 61.3501143621267]]"
5758968_7_1,9,"[50.31331679239785, -15.317795662987677, 59.87999932242802]","[[49.51002846599269, -16.405860050666966, 58.387463121184666], [51.11660511880265, -14.229731275308367, 61.37253552367112]]"
5758968_7_2,0,"[73.01148262737439, -10.874307388614318, 24.348411908425835]","[[73.00093397343386, -10.883920027096007, 24.328910858814147], [73.02203128134994, -10.86469475013278, 24.367912958042545]]"
5758968_7_2,4,"[19.65923676946912, -16.129068892664662, 71.75635045208114]","[[19.659212172959332, -16.129092515602416, 71.75632659943894], [19.659261362644497, -16.129045266892454, 71.75637431893271]]"
5758968_7_2,5,"[15.4396080700325, -6.037332308407743, 18.23242369349186]","[[15.439117401117256, -6.037984338730955, 18.231733134657034], [15.440098739037312, -6.036680278111031, 18.233114252424443]]"
5876392_1_0,1,"[5.724365771191283, 20.513541897900954, 9.787406464411662]","[[5.310969845490405, 20.101207311477204, 9.544970911992152], [6.137761696892156, 20.925876484324633, 10.029842016831136]]"
5876392_1_1,1,"[4.550507754726932, 17.16869194060445, 2.8766728329103506]","[[4.549461464857473, 17.168320705836585, 2.8762755949976295], [4.5515540445946305, 17.169063175364748, 2.877070070822736]]"
5876392_1_1,3,"[19.83787900140157, 5.080358186343066, 6.030977917612253]","[[19.831166137298645, 5.0717210964000365, 6.028299950027466], [19.844591865508498, 5.088995276286209, 6.0336558851953805]]"
5876392_1_1,4,"[23.658738651642476, 10.980319307351047, 8.488362648143916]","[[23.058322944975437, 10.303216416042526, 8.040893494010767], [24.259154358309317, 11.657422198659509, 8.935831802277008]]"
5876392_1_1,5,"[3.2202421658670906, 11.77441397211207, 1.7261490127084769]","[[3.220205732168064, 11.774368085174109, 1.7261181592805244], [3.220278599589773, 11.774459859355284, 1.7261798661591072]]"
5876392_1_1,6,"[23.695621508158315, 10.128599153085732, 7.115164452683997]","[[23.695521670286375, 10.128541715757859, 7.115133354202727], [23.695721346639345, 10.128656590944157, 7.115195551429738]]"
5876392_1_1,7,"[11.092632471552312, 22.424895778960554, 0.4837303828913047]","[[11.092562419990372, 22.424797438763623, 0.48367257755686593], [11.092702523328633, 22.42499411955774, 0.4837881882309077]]"
5916098_1_0,0,"[-7.013969622137257, -1.7781156627075725, 0.2582178088876113]","[[-7.015718731981162, -1.779256606676534, 0.2578540244992444], [-7.012220512297828, -1.7769747187399636, 0.25858159327615665]]"
5916098_1_0,1,"[-0.9405915728552462, 6.657601911472036, 1.9267859964336786]","[[-0.9407105731583156, 6.657451465771554, 1.9267681674869324], [-0.9404725725526282, 6.657752357174293, 1.9268038253868731]]"
5903116_6_0,0,"[3.3546186411098953, -7.986609777546024, 2.5830433914922986]","[[2.4457001066362043, -8.354275054470603, 2.4332487017410567], [4.263537175583588, -7.6189445006214545, 2.732838081243543]]"
5903116_6_0,1,"[-5.771226251910345, 6.234402591279154, 4.093917767647181]","[[-5.772659440913371, 6.23361771534096, 4.093405598653293], [-5.769793062904368, 6.235187467214891, 4.09442993663952]]"
5903116_6_0,2,"[1.8541951947762414, 8.670842537936819, 1.1182588430891394]","[[1.8527124713690726, 8.66933229113038, 1.117943278196308], [1.8556779181831629, 8.672352784745287, 1.1185744079813464]]"
5903116_6_0,3,"[-6.581439289376532, 3.0042051459702988, 0.8085051221346817]","[[-8.27467692713313, 1.487273879806215, 0.3179218423879621], [-4.888201651619936, 4.521136412134384, 1.2990884018814022]]"
5903116_6_0,4,"[-0.8614649132095838, 9.663544635831462, 1.3182480267946577]","[[-0.9567504511864497, 9.582219521684225, 1.3012973662675318], [-0.7661793752327186, 9.7448697499786, 1.3351986873217836]]"
5903116_6_0,5,"[-7.563842114037, -1.8652750511576652, 1.137428356797184]","[[-8.352880848458486, -2.8022014581967762, 0.8178897855626037], [-6.774803379615518, -0.9283486441185561, 1.4569669280317654]]"
